"","StudentID","SAT","GPA","scholarship","enroll"
"5846",5846,1105,2.81,0,1
"5847",5847,1539,3.81,0.81,0
"5848",5848,1224,3.24,1.48,1
"5849",5849,1140,2.91,0,1
"5850",5850,1236,3.27,1.11,1
"5851",5851,1474,3.58,1.75,0
"5852",5852,1109,2.66,0.53,1
"5853",5853,1211,3,2.09,1
"5854",5854,1156,2.74,0.81,1
"5855",5855,1248,2.99,0,0
"5856",5856,1410,3.46,1.99,1
"5857",5857,1390,3.67,1.06,0
"5858",5858,1455,3.48,1.26,0
"5859",5859,1481,3.68,2.47,0
"5860",5860,1570,4.08,0,0
"5861",5861,1428,3.5,0.54,0
"5862",5862,1375,3.47,2.5,1
"5863",5863,1028,2.76,2.24,1
"5864",5864,1479,3.89,1.05,0
"5865",5865,1549,4.04,1.27,0
"5866",5866,1231,3.25,2.26,1
"5867",5867,1455,3.66,0.76,0
"5868",5868,1184,2.87,0,1
"5869",5869,1013,2.61,1.31,1
"5870",5870,1055,2.58,0.59,1
"5871",5871,1060,2.71,0,1
"5872",5872,1472,3.86,0,0
"5873",5873,1494,3.72,0,0
"5874",5874,1372,3.56,1.88,1
"5875",5875,1475,3.58,2.49,0
"5876",5876,1050,2.77,0,1
"5877",5877,1300,3.13,1.16,1
"5878",5878,1365,3.22,2.02,1
"5879",5879,1051,2.51,0,1
"5880",5880,1449,3.46,1.75,0
"5881",5881,1476,3.61,1.14,0
"5882",5882,1013,2.49,1.84,1
"5883",5883,1014,2.45,0,1
"5884",5884,1507,3.61,1.35,0
"5885",5885,1310,3.45,1.95,1
"5886",5886,1065,2.86,0,1
"5887",5887,1138,2.92,0,1
"5888",5888,1165,2.99,0,1
"5889",5889,1540,3.83,2.41,0
"5890",5890,1261,3.31,2.02,1
"5891",5891,1571,3.83,0,0
"5892",5892,1462,3.46,1.09,0
"5893",5893,1325,3.14,0,0
"5894",5894,1036,2.66,0,1
"5895",5895,1384,3.55,1.87,0
"5896",5896,1022,2.37,0,1
"5897",5897,1406,3.58,2.02,0
"5898",5898,1333,3.52,1.74,1
"5899",5899,1033,2.69,0,1
"5900",5900,1422,3.43,0,0
"5901",5901,1361,3.44,1.02,0
"5902",5902,1229,3.19,0,0
"5903",5903,1029,2.74,1.06,1
"5904",5904,1521,3.91,1.25,0
"5905",5905,1484,3.72,1.83,0
"5906",5906,1108,2.9,1.1,1
"5907",5907,1358,3.32,1.96,1
"5908",5908,1122,2.64,0,1
"5909",5909,1372,3.6,0,0
"5910",5910,1285,3.35,0.67,0
"5911",5911,1440,3.46,0,0
"5912",5912,1320,3.34,0.95,0
"5913",5913,1043,2.46,0,1
"5914",5914,1106,2.62,2.09,1
"5915",5915,1300,3.25,0,0
"5916",5916,1271,3.08,1.41,1
"5917",5917,1056,2.82,0.91,1
"5918",5918,1151,2.94,1.46,1
"5919",5919,1476,3.56,1.43,0
"5920",5920,1269,3.35,0,0
"5921",5921,1141,2.73,1.87,1
"5922",5922,1114,2.78,0.85,1
"5923",5923,1357,3.25,1.45,1
"5924",5924,1565,4.02,2.2,0
"5925",5925,1359,3.31,0,0
"5926",5926,1447,3.68,0.84,0
"5927",5927,1429,3.75,1.13,0
"5928",5928,1385,3.57,1.92,0
"5929",5929,1473,3.83,0,0
"5930",5930,1288,3.18,0,0
"5931",5931,1408,3.6,0,0
"5932",5932,1063,2.84,0,1
"5933",5933,1412,3.49,0.96,0
"5934",5934,1230,2.98,1.23,1
"5935",5935,1179,3.08,0,1
"5936",5936,1185,2.82,0,1
"5937",5937,1046,2.77,0,1
"5938",5938,1317,3.12,0,0
"5939",5939,1369,3.46,0,0
"5940",5940,1053,2.71,0.93,1
"5941",5941,1157,2.74,0.56,1
"5942",5942,1340,3.4,0,0
"5943",5943,1258,3.1,0,0
"5944",5944,1048,2.45,2.2,1
"5945",5945,1435,3.61,1.46,0
"5946",5946,1161,2.71,0,1
"5947",5947,1102,2.8,0,1
"5948",5948,1509,3.86,1.73,0
"5949",5949,1331,3.43,0,0
"5950",5950,1181,2.84,0.91,1
"5951",5951,1470,3.58,0,0
"5952",5952,1399,3.44,1.13,0
"5953",5953,1434,3.43,0.79,0
"5954",5954,1370,3.5,1.24,0
"5955",5955,1256,3.07,0,0
"5956",5956,1171,2.81,1.16,1
"5957",5957,1476,3.5,0.71,0
"5958",5958,1447,3.73,1.15,0
"5959",5959,1175,2.9,0,1
"5960",5960,1412,3.6,0.55,0
"5961",5961,1037,2.7,1.97,1
"5962",5962,1317,3.23,0,0
"5963",5963,1521,3.73,0.85,0
"5964",5964,1086,2.69,0,1
"5965",5965,1015,2.63,0,1
"5966",5966,1160,2.73,1.37,1
"5967",5967,1390,3.55,0.79,0
"5968",5968,1316,3.25,1.22,1
"5969",5969,1179,2.99,1.45,1
"5970",5970,1425,3.54,0.89,0
"5971",5971,1319,3.16,2.29,1
"5972",5972,1339,3.37,1.11,0
"5973",5973,1197,3.17,0,1
"5974",5974,1411,3.37,1.47,0
"5975",5975,1236,2.96,0,1
"5976",5976,1573,4.09,1.35,0
"5977",5977,1411,3.66,0,0
"5978",5978,1012,2.54,0,1
"5979",5979,1421,3.4,1.95,1
"5980",5980,1287,3.13,1.22,1
"5981",5981,1025,2.39,0,1
"5982",5982,1120,2.89,0,1
"5983",5983,1345,3.26,0,0
"5984",5984,1570,3.81,0.74,0
"5985",5985,1196,2.86,1.32,1
"5986",5986,1334,3.52,1.2,0
"5987",5987,1096,2.87,0,1
"5988",5988,1385,3.46,0,0
"5989",5989,1202,3.07,0,1
"5990",5990,1414,3.48,1.38,0
"5991",5991,1283,3.09,0.91,1
"5992",5992,1088,2.65,0,1
"5993",5993,1100,2.56,2.4,1
"5994",5994,1193,3.17,0,1
"5995",5995,1113,2.74,0,1
"5996",5996,1502,3.87,1.19,0
"5997",5997,1044,2.76,1.85,1
"5998",5998,1362,3.3,2.05,1
"5999",5999,1384,3.59,0,0
"6000",6000,1240,2.99,0,1
"6001",6001,1141,2.66,1.13,1
"6002",6002,1201,2.81,0,1
"6003",6003,1419,3.66,0,0
"6004",6004,1159,2.7,0.62,1
"6005",6005,1010,2.52,1.02,1
"6006",6006,1045,2.71,0,1
"6007",6007,1204,3.19,1.43,1
"6008",6008,1505,3.74,1.31,0
"6009",6009,1424,3.55,0,0
"6010",6010,1317,3.12,1.2,1
"6011",6011,1266,3.36,0,0
"6012",6012,1234,3.05,0,0
"6013",6013,1321,3.26,1.1,1
"6014",6014,1346,3.4,0.62,0
"6015",6015,1229,2.98,0.93,1
"6016",6016,1435,3.57,0.61,0
"6017",6017,1159,2.86,0,1
"6018",6018,1420,3.38,2.24,1
"6019",6019,1060,2.84,0,1
"6020",6020,1436,3.4,0,0
"6021",6021,1018,2.45,0.82,1
"6022",6022,1380,3.5,1.49,0
"6023",6023,1114,2.94,0,1
"6024",6024,1350,3.27,1.83,1
"6025",6025,1413,3.49,1.12,0
"6026",6026,1116,2.72,0,1
"6027",6027,1367,3.58,2.48,1
"6028",6028,1406,3.63,1.65,0
"6029",6029,1556,3.89,0,0
"6030",6030,1496,3.67,0,0
"6031",6031,1450,3.52,0.88,0
"6032",6032,1009,2.36,0,1
"6033",6033,1134,2.68,0.58,1
"6034",6034,1556,4.02,0,0
"6035",6035,1367,3.53,1.23,0
"6036",6036,1427,3.38,1.03,0
"6037",6037,1159,2.92,0,1
"6038",6038,1352,3.52,0.9,0
"6039",6039,1015,2.51,0,1
"6040",6040,1575,3.74,0.77,0
"6041",6041,1029,2.68,2.39,1
"6042",6042,1368,3.33,1.66,1
"6043",6043,1443,3.77,0.8,0
"6044",6044,1093,2.78,0.86,1
"6045",6045,1142,2.73,0,1
"6046",6046,1104,2.83,2,1
"6047",6047,1152,2.8,0.99,1
"6048",6048,1279,3.28,0,0
"6049",6049,1366,3.25,1.05,0
"6050",6050,1249,2.97,0.65,1
"6051",6051,1454,3.67,2.41,0
"6052",6052,1197,3.06,0,1
"6053",6053,1276,3.07,0.5,1
"6054",6054,1496,3.62,1.42,0
"6055",6055,1005,2.41,0,1
"6056",6056,1381,3.61,0.93,0
"6057",6057,1226,2.95,0,1
"6058",6058,1351,3.45,0.51,0
"6059",6059,1555,3.96,0.91,0
"6060",6060,1207,3.08,1.91,1
"6061",6061,1478,3.85,0,0
"6062",6062,1477,3.88,1.5,0
"6063",6063,1394,3.61,0.77,0
"6064",6064,1180,2.96,0,1
"6065",6065,1096,2.73,0.56,1
"6066",6066,1345,3.16,0,0
"6067",6067,1424,3.54,1.96,0
"6068",6068,1507,3.82,1.13,0
"6069",6069,1241,3.12,2.28,1
"6070",6070,1150,2.79,1.21,1
"6071",6071,1404,3.49,1.18,0
"6072",6072,1080,2.79,0,1
"6073",6073,1016,2.47,0,1
"6074",6074,1034,2.62,0.75,1
"6075",6075,1410,3.69,2.17,0
"6076",6076,1577,3.99,0.84,0
"6077",6077,1362,3.49,1.2,0
"6078",6078,1580,4,0.94,0
"6079",6079,1146,2.77,0,1
"6080",6080,1056,2.67,0,1
"6081",6081,1055,2.5,1.35,1
"6082",6082,1018,2.63,0,1
"6083",6083,1499,3.92,0.76,0
"6084",6084,1395,3.38,1.27,0
"6085",6085,1065,2.72,1.49,1
"6086",6086,1469,3.64,0.98,0
"6087",6087,1284,3.41,0,0
"6088",6088,1089,2.66,0,1
"6089",6089,1176,2.82,0,1
"6090",6090,1011,2.37,0,1
"6091",6091,1048,2.58,0,1
"6092",6092,1115,2.64,0,1
"6093",6093,1577,4.11,1.07,0
"6094",6094,1417,3.67,1.32,0
"6095",6095,1337,3.36,1.27,1
"6096",6096,1347,3.18,1.15,1
"6097",6097,1355,3.57,0,0
"6098",6098,1069,2.86,0,1
"6099",6099,1079,2.82,1.29,1
"6100",6100,1576,3.94,0.97,0
"6101",6101,1049,2.75,2.05,1
"6102",6102,1452,3.68,0.69,0
"6103",6103,1555,3.83,2.06,0
"6104",6104,1123,2.9,0.83,1
"6105",6105,1222,3.14,0,0
"6106",6106,1321,3.33,0.98,0
"6107",6107,1206,2.85,1.01,1
"6108",6108,1498,3.73,1.59,0
"6109",6109,1352,3.3,1.28,1
"6110",6110,1104,2.58,0,1
"6111",6111,1128,2.85,0,1
"6112",6112,1553,3.89,1.52,0
"6113",6113,1183,3.16,0,1
"6114",6114,1452,3.49,1.78,0
"6115",6115,1420,3.46,0.98,0
"6116",6116,1095,2.82,0.67,1
"6117",6117,1401,3.65,0,0
"6118",6118,1347,3.33,1.99,1
"6119",6119,1524,3.94,1.27,0
"6120",6120,1065,2.61,0,1
"6121",6121,1204,2.99,0,1
"6122",6122,1204,2.96,0,1
"6123",6123,1395,3.67,0,0
"6124",6124,1567,3.8,1.18,0
"6125",6125,1042,2.74,0,1
"6126",6126,1089,2.64,0,1
"6127",6127,1561,4.01,0,0
"6128",6128,1431,3.61,0.58,0
"6129",6129,1459,3.63,1.42,0
"6130",6130,1476,3.57,1.43,0
"6131",6131,1002,2.61,0.61,1
"6132",6132,1443,3.57,2.18,0
"6133",6133,1484,3.84,0.51,0
"6134",6134,1534,3.83,1.6,0
"6135",6135,1217,3.07,0.87,1
"6136",6136,1184,2.94,0,1
"6137",6137,1535,3.98,1.12,0
"6138",6138,1562,3.93,1.37,0
"6139",6139,1059,2.62,2.2,1
"6140",6140,1564,3.9,1.15,0
"6141",6141,1347,3.42,0.65,0
"6142",6142,1571,4.02,0,0
"6143",6143,1531,3.75,1.83,0
"6144",6144,1434,3.71,1.34,0
"6145",6145,1167,3.01,0.64,1
"6146",6146,1529,3.8,0,0
"6147",6147,1555,4.03,1.85,0
"6148",6148,1231,3.18,0,0
"6149",6149,1044,2.52,0.67,1
"6150",6150,1290,3.35,1.42,1
"6151",6151,1327,3.38,1.92,1
"6152",6152,1112,2.9,1.31,1
"6153",6153,1276,3.2,0,0
"6154",6154,1101,2.65,0,1
"6155",6155,1185,2.91,1.16,1
"6156",6156,1114,2.62,1.74,1
"6157",6157,1149,2.7,0,1
"6158",6158,1251,3.09,0,0
"6159",6159,1283,3.27,0,0
"6160",6160,1250,3.11,0,0
"6161",6161,1046,2.76,2.5,1
"6162",6162,1470,3.52,1.13,0
"6163",6163,1421,3.42,1.47,0
"6164",6164,1529,3.77,1.19,0
"6165",6165,1218,3.02,0,1
"6166",6166,1234,3.03,0,1
"6167",6167,1051,2.74,0,1
"6168",6168,1491,3.73,0.63,0
"6169",6169,1580,4.1,0,0
"6170",6170,1179,3.01,1.29,1
"6171",6171,1208,2.82,0,1
"6172",6172,1382,3.62,0.92,0
"6173",6173,1142,2.67,2.1,1
"6174",6174,1105,2.6,0,1
"6175",6175,1372,3.53,2.37,1
"6176",6176,1458,3.68,1.01,0
"6177",6177,1037,2.55,0,1
"6178",6178,1520,3.76,1.27,0
"6179",6179,1396,3.58,1.01,0
"6180",6180,1353,3.28,2.13,1
"6181",6181,1340,3.52,0,0
"6182",6182,1370,3.34,0.86,0
"6183",6183,1340,3.2,0,0
"6184",6184,1004,2.48,1.21,1
"6185",6185,1036,2.74,1.39,1
"6186",6186,1365,3.42,1.64,1
"6187",6187,1409,3.41,2.3,1
"6188",6188,1095,2.62,0,1
"6189",6189,1191,2.92,0,1
"6190",6190,1383,3.3,1.46,1
"6191",6191,1282,3.14,0,0
"6192",6192,1501,3.91,2.23,0
"6193",6193,1382,3.63,0.64,0
"6194",6194,1066,2.72,1.35,1
"6195",6195,1401,3.68,1.19,0
"6196",6196,1506,3.79,0,0
"6197",6197,1006,2.61,0,1
"6198",6198,1196,3.11,1.45,1
"6199",6199,1486,3.81,0.8,0
"6200",6200,1449,3.81,0.76,0
"6201",6201,1312,3.21,0,0
"6202",6202,1532,3.85,0,0
"6203",6203,1273,3.07,0,0
"6204",6204,1241,3.29,1.2,1
"6205",6205,1033,2.66,2.31,1
"6206",6206,1401,3.59,1.63,0
"6207",6207,1023,2.68,0,1
"6208",6208,1130,2.93,1.02,1
"6209",6209,1192,3.06,0.78,1
"6210",6210,1254,3.32,0.6,0
"6211",6211,1192,3.13,0,1
"6212",6212,1536,4,1.11,0
"6213",6213,1400,3.59,0,0
"6214",6214,1466,3.64,1.26,0
"6215",6215,1084,2.75,0,1
"6216",6216,1078,2.71,0,1
"6217",6217,1428,3.71,0.66,0
"6218",6218,1453,3.82,1.48,0
"6219",6219,1088,2.8,0,1
"6220",6220,1335,3.53,2.18,1
"6221",6221,1195,2.94,1.78,1
"6222",6222,1071,2.56,1.78,1
"6223",6223,1529,3.67,2.06,0
"6224",6224,1205,3.09,0,1
"6225",6225,1443,3.51,1.9,0
"6226",6226,1554,4.02,2.31,0
"6227",6227,1150,2.88,0,1
"6228",6228,1406,3.59,1.06,0
"6229",6229,1194,3.14,0,1
"6230",6230,1412,3.62,0.77,0
"6231",6231,1057,2.63,0,1
"6232",6232,1567,3.79,0.94,0
"6233",6233,1456,3.83,0,0
"6234",6234,1150,2.78,0,1
"6235",6235,1364,3.45,0.95,0
"6236",6236,1334,3.18,0,0
"6237",6237,1123,2.62,0.56,1
"6238",6238,1137,2.9,1.41,1
"6239",6239,1223,3.14,0.59,1
"6240",6240,1293,3.06,0,0
"6241",6241,1298,3.15,1.11,1
"6242",6242,1260,3.03,0,0
"6243",6243,1300,3.39,0.72,0
"6244",6244,1496,3.83,0,0
"6245",6245,1072,2.84,0.9,1
"6246",6246,1288,3.32,0.67,0
"6247",6247,1198,2.89,1.04,1
"6248",6248,1440,3.64,0.9,0
"6249",6249,1321,3.11,0,0
"6250",6250,1553,3.91,2.32,0
"6251",6251,1300,3.13,0,0
"6252",6252,1498,3.7,0.95,0
"6253",6253,1058,2.84,0,1
"6254",6254,1072,2.6,1.17,1
"6255",6255,1382,3.46,1.22,0
"6256",6256,1187,2.78,1.92,1
"6257",6257,1249,3.3,0,0
"6258",6258,1056,2.61,1.79,1
"6259",6259,1435,3.76,2.37,0
"6260",6260,1365,3.47,1.58,0
"6261",6261,1471,3.66,1.5,0
"6262",6262,1300,3.29,0,0
"6263",6263,1384,3.57,0,0
"6264",6264,1178,2.82,0,1
"6265",6265,1068,2.84,0.78,1
"6266",6266,1092,2.54,0,1
"6267",6267,1562,4.07,1.01,0
"6268",6268,1013,2.67,0,1
"6269",6269,1176,3.12,0,1
"6270",6270,1165,2.86,0,1
"6271",6271,1540,3.97,0,0
"6272",6272,1476,3.55,1.78,0
"6273",6273,1298,3.15,0,0
"6274",6274,1227,3.26,0,0
"6275",6275,1071,2.7,1.28,1
"6276",6276,1437,3.43,0,0
"6277",6277,1399,3.53,0,0
"6278",6278,1020,2.7,1.44,1
"6279",6279,1326,3.28,0,0
"6280",6280,1518,3.83,1.21,0
"6281",6281,1469,3.84,0.96,0
"6282",6282,1560,4.07,1.64,0
"6283",6283,1130,2.74,1.1,1
"6284",6284,1181,2.8,2.39,1
"6285",6285,1186,3.13,0,1
"6286",6286,1430,3.72,0.82,0
"6287",6287,1310,3.42,1.49,1
"6288",6288,1357,3.59,0,0
"6289",6289,1524,3.68,2.3,0
"6290",6290,1341,3.33,0,0
"6291",6291,1361,3.21,0,0
"6292",6292,1469,3.66,1.04,0
"6293",6293,1549,3.77,1.79,0
"6294",6294,1116,2.75,2.25,1
"6295",6295,1413,3.73,1.57,0
"6296",6296,1542,3.7,1.31,0
"6297",6297,1066,2.63,0,1
"6298",6298,1462,3.83,1.68,0
"6299",6299,1429,3.69,1.18,0
"6300",6300,1139,2.86,0.71,1
"6301",6301,1458,3.47,0.89,0
"6302",6302,1280,3.35,0,0
"6303",6303,1261,2.97,0,0
"6304",6304,1320,3.22,1.29,1
"6305",6305,1114,2.62,0,1
"6306",6306,1051,2.52,1.23,1
"6307",6307,1412,3.43,2.45,1
"6308",6308,1574,3.85,0,0
"6309",6309,1263,3.28,1.48,1
"6310",6310,1119,2.92,0.94,1
"6311",6311,1566,4,2.09,0
"6312",6312,1017,2.54,0,1
"6313",6313,1234,3.04,0,0
"6314",6314,1230,3.23,0,0
"6315",6315,1499,3.87,1.69,0
"6316",6316,1549,3.75,1.85,0
"6317",6317,1385,3.56,1.09,0
"6318",6318,1378,3.31,0.6,0
"6319",6319,1312,3.21,0,0
"6320",6320,1428,3.77,0,0
"6321",6321,1349,3.28,1.28,1
"6322",6322,1276,3.13,1.06,1
"6323",6323,1043,2.67,0.77,1
"6324",6324,1064,2.62,0.94,1
"6325",6325,1305,3.42,0,0
"6326",6326,1258,3.22,0,0
"6327",6327,1186,2.77,0,1
"6328",6328,1546,3.78,1.25,0
"6329",6329,1550,3.83,1.07,0
"6330",6330,1534,3.76,1.75,0
"6331",6331,1480,3.84,1.1,0
"6332",6332,1003,2.47,1.42,1
"6333",6333,1371,3.54,1.48,0
"6334",6334,1007,2.62,0.53,1
"6335",6335,1414,3.63,1.66,0
"6336",6336,1347,3.41,0,0
"6337",6337,1393,3.54,0.94,0
"6338",6338,1013,2.43,0.87,1
"6339",6339,1109,2.72,0,1
"6340",6340,1286,3.22,1.51,1
"6341",6341,1075,2.65,1.49,1
"6342",6342,1406,3.33,0,0
"6343",6343,1077,2.57,0,1
"6344",6344,1374,3.31,0,0
"6345",6345,1196,3.18,1.42,1
"6346",6346,1433,3.6,0.69,0
"6347",6347,1530,3.95,0.57,0
"6348",6348,1281,3.27,0,0
"6349",6349,1078,2.66,1.06,1
"6350",6350,1326,3.41,0.7,0
"6351",6351,1155,2.87,0,1
"6352",6352,1096,2.65,0,1
"6353",6353,1114,2.71,1.62,1
"6354",6354,1099,2.56,0,1
"6355",6355,1124,2.98,0,1
"6356",6356,1422,3.64,1.46,0
"6357",6357,1369,3.23,1.8,1
"6358",6358,1160,3.08,0,1
"6359",6359,1017,2.63,0,1
"6360",6360,1176,2.85,0,1
"6361",6361,1130,2.94,0,1
"6362",6362,1363,3.21,0,0
"6363",6363,1330,3.14,1.17,1
"6364",6364,1140,2.95,1.04,1
"6365",6365,1303,3.33,0,0
"6366",6366,1032,2.43,1,1
"6367",6367,1335,3.49,0.76,0
"6368",6368,1035,2.56,0,1
"6369",6369,1230,2.94,2.02,1
"6370",6370,1557,4.09,1.62,0
"6371",6371,1242,3.19,1.23,1
"6372",6372,1258,2.98,0.96,1
"6373",6373,1255,3.06,1.13,1
"6374",6374,1045,2.72,0,1
"6375",6375,1398,3.3,0,0
"6376",6376,1219,2.88,1.29,1
"6377",6377,1253,3.3,0,0
"6378",6378,1236,2.95,0,1
"6379",6379,1571,4.02,0.6,0
"6380",6380,1222,3.17,1.51,1
"6381",6381,1097,2.58,0,1
"6382",6382,1370,3.58,1.4,0
"6383",6383,1284,3.1,1.42,1
"6384",6384,1547,3.81,0,0
"6385",6385,1457,3.74,1.36,0
"6386",6386,1344,3.35,1.22,0
"6387",6387,1140,2.95,0,1
"6388",6388,1546,4.03,2.16,0
"6389",6389,1351,3.52,0,0
"6390",6390,1066,2.85,0,1
"6391",6391,1262,3.2,0.97,1
"6392",6392,1346,3.38,2.07,1
"6393",6393,1292,3.04,0,0
"6394",6394,1166,2.89,1.41,1
"6395",6395,1364,3.38,1.2,0
"6396",6396,1329,3.3,0,0
"6397",6397,1463,3.51,1.41,0
"6398",6398,1277,3.15,0,0
"6399",6399,1005,2.68,2.45,1
"6400",6400,1112,2.63,0,1
"6401",6401,1152,2.88,0.65,1
"6402",6402,1265,3.22,1.2,1
"6403",6403,1381,3.54,0,0
"6404",6404,1436,3.55,0.55,0
"6405",6405,1431,3.48,0.65,0
"6406",6406,1180,2.8,0,1
"6407",6407,1226,2.9,1.23,1
"6408",6408,1435,3.7,0,0
"6409",6409,1403,3.34,1.41,0
"6410",6410,1309,3.16,0.68,0
"6411",6411,1182,3.11,0,1
"6412",6412,1239,3.28,0,0
"6413",6413,1547,3.85,2.43,0
"6414",6414,1018,2.52,0,1
"6415",6415,1319,3.33,0,0
"6416",6416,1456,3.45,2.34,1
"6417",6417,1176,2.84,0,1
"6418",6418,1288,3.16,0,0
"6419",6419,1381,3.4,0.82,0
"6420",6420,1089,2.75,1.01,1
"6421",6421,1265,3,1.84,1
"6422",6422,1400,3.6,2.26,1
"6423",6423,1164,2.96,1.46,1
"6424",6424,1531,3.8,1.2,0
"6425",6425,1244,3.07,0,0
"6426",6426,1567,4.12,0,0
"6427",6427,1463,3.75,1.09,0
"6428",6428,1307,3.35,1.05,1
"6429",6429,1011,2.67,0,1
"6430",6430,1473,3.6,1.43,0
"6431",6431,1437,3.41,0.82,0
"6432",6432,1536,3.82,1.31,0
"6433",6433,1246,3.23,0,0
"6434",6434,1567,4.08,0.96,0
"6435",6435,1317,3.39,1.01,0
"6436",6436,1518,3.69,1.46,0
"6437",6437,1495,3.78,1.33,0
"6438",6438,1510,3.76,0.59,0
"6439",6439,1022,2.56,1.58,1
"6440",6440,1213,2.89,0,1
"6441",6441,1002,2.5,0,1
"6442",6442,1115,2.89,0,1
"6443",6443,1485,3.89,1.4,0
"6444",6444,1505,3.57,1.3,0
"6445",6445,1201,2.99,0,1
"6446",6446,1218,2.99,0,1
"6447",6447,1068,2.53,0,1
"6448",6448,1555,3.99,0,0
"6449",6449,1530,3.96,1.33,0
"6450",6450,1418,3.5,0,0
"6451",6451,1566,3.88,0.99,0
"6452",6452,1529,3.65,0,0
"6453",6453,1012,2.34,0.82,1
"6454",6454,1163,2.76,0,1
"6455",6455,1108,2.78,0.56,1
"6456",6456,1208,3.12,0,1
"6457",6457,1479,3.54,0.75,0
"6458",6458,1519,3.62,0.63,0
"6459",6459,1045,2.74,0.68,1
"6460",6460,1333,3.14,1.05,1
"6461",6461,1437,3.49,1.77,0
"6462",6462,1461,3.81,0.81,0
"6463",6463,1466,3.76,0,0
"6464",6464,1384,3.48,2.46,1
"6465",6465,1023,2.57,0,1
"6466",6466,1344,3.24,0.9,0
"6467",6467,1000,2.67,1.08,1
"6468",6468,1525,3.84,1.11,0
"6469",6469,1200,2.91,0.58,1
"6470",6470,1147,2.78,0,1
"6471",6471,1029,2.6,0.57,1
"6472",6472,1470,3.77,2.46,0
"6473",6473,1046,2.47,0,1
"6474",6474,1489,3.6,0.87,0
"6475",6475,1302,3.39,1.45,1
"6476",6476,1307,3.09,0,0
"6477",6477,1366,3.59,0.99,0
"6478",6478,1112,2.76,0,1
"6479",6479,1346,3.25,1.17,1
"6480",6480,1262,2.98,0,0
"6481",6481,1410,3.68,0.55,0
"6482",6482,1296,3.3,0,0
"6483",6483,1181,2.97,0,1
"6484",6484,1229,2.98,1.43,1
"6485",6485,1055,2.44,0,1
"6486",6486,1015,2.7,0,1
"6487",6487,1010,2.61,0,1
"6488",6488,1018,2.55,0,1
"6489",6489,1175,2.83,2.23,1
"6490",6490,1061,2.7,1.23,1
"6491",6491,1026,2.55,0,1
"6492",6492,1214,3.19,1.02,1
"6493",6493,1122,2.84,0.97,1
"6494",6494,1384,3.35,0,0
"6495",6495,1058,2.47,0,1
"6496",6496,1501,3.91,1.03,0
"6497",6497,1575,4.11,0.93,0
"6498",6498,1141,2.71,0,1
"6499",6499,1042,2.57,0.81,1
"6500",6500,1117,2.68,0.96,1
"6501",6501,1068,2.81,0,1
"6502",6502,1420,3.7,0,0
"6503",6503,1434,3.4,2.17,1
"6504",6504,1040,2.66,0,1
"6505",6505,1537,3.79,2.24,0
"6506",6506,1546,4.05,2.3,0
"6507",6507,1225,3,0.97,1
"6508",6508,1567,3.98,1.16,0
"6509",6509,1178,2.88,1.11,1
"6510",6510,1503,3.88,1.94,0
"6511",6511,1405,3.71,0.93,0
"6512",6512,1345,3.46,1.94,1
"6513",6513,1567,3.73,1.58,0
"6514",6514,1555,3.99,0,0
"6515",6515,1063,2.53,1.4,1
"6516",6516,1571,3.8,2.19,0
"6517",6517,1099,2.65,0.74,1
"6518",6518,1503,3.67,1.72,0
"6519",6519,1512,3.68,1.04,0
"6520",6520,1231,2.95,2.17,1
"6521",6521,1303,3.2,1.31,1
"6522",6522,1240,3.02,2.02,1
"6523",6523,1128,2.84,1,1
"6524",6524,1469,3.66,1.16,0
"6525",6525,1508,3.62,1.26,0
"6526",6526,1225,2.9,0,1
"6527",6527,1263,3.02,1.15,1
"6528",6528,1242,3.17,1.99,1
"6529",6529,1482,3.86,0.58,0
"6530",6530,1365,3.6,0.85,0
"6531",6531,1556,3.81,0,0
"6532",6532,1408,3.68,0.58,0
"6533",6533,1101,2.61,0,1
"6534",6534,1154,2.81,1.09,1
"6535",6535,1510,3.8,0.69,0
"6536",6536,1389,3.53,1.54,0
"6537",6537,1541,3.77,1.98,0
"6538",6538,1174,2.89,0.91,1
"6539",6539,1389,3.65,0,0
"6540",6540,1127,2.87,0,1
"6541",6541,1140,2.86,0,1
"6542",6542,1157,2.87,0,1
"6543",6543,1383,3.38,0,0
"6544",6544,1247,3.24,1.35,1
"6545",6545,1026,2.59,0,1
"6546",6546,1518,3.92,1.1,0
"6547",6547,1490,3.56,2.11,0
"6548",6548,1488,3.56,1.33,0
"6549",6549,1358,3.29,0,0
"6550",6550,1274,3.12,0.91,1
"6551",6551,1250,3.08,1.38,1
"6552",6552,1448,3.52,0.88,0
"6553",6553,1542,3.75,0.76,0
"6554",6554,1244,2.98,1.21,1
"6555",6555,1219,2.92,0,1
"6556",6556,1488,3.88,1.35,0
"6557",6557,1574,4.05,0,0
"6558",6558,1027,2.66,0,1
"6559",6559,1347,3.17,0.91,0
"6560",6560,1277,3.31,1.17,1
"6561",6561,1409,3.55,1.52,0
"6562",6562,1569,3.92,0,0
"6563",6563,1190,2.92,1.61,1
"6564",6564,1202,3.03,1.03,1
"6565",6565,1290,3.26,0,0
"6566",6566,1048,2.59,0.88,1
"6567",6567,1414,3.43,0,0
"6568",6568,1142,3.02,0,1
"6569",6569,1426,3.53,1.75,0
"6570",6570,1079,2.86,0,1
"6571",6571,1049,2.48,0,1
"6572",6572,1428,3.64,1.64,0
"6573",6573,1386,3.57,1.16,0
